title,image_urls,price
"For sale  villas 392 m², land 528 m²","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/LzcFpv.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_ML/HbPFdQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_ML/WOgFdS.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Kp/rzPFiA.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jo/kSrFbn.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jo/XNMFbp.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48998000
"For sale  family house 410 m², land 681 m²","https://d18-a.sdn.cz/d_18/c_img_gX_0/tUhTe4.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gZ_0/lmOTa5.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gS_0/cOvTfq.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gY_z/WVjTjY.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gZ_0/9jxTa6.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gQ_0/acuTcp.jpeg?fl=res,400,300,3|shr,,20|jpg,90",25859000
"For sale  family house 381 m², land 653 m²","https://d18-a.sdn.cz/d_18/c_img_gR_0/X3UOGf.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jr/385BGV.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jw/9o6Mhm.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gV_2/gb8ODh.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gZ_0/w1AOEL.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jr/2psBGW.jpeg?fl=res,400,300,3|shr,,20|jpg,90",41502000
"For sale  family house 327 m², land 551 m²","https://d18-a.sdn.cz/d_18/c_img_QM_Ks/KIDhEd.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gT_4/i6VEa3.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gQ_0/SarSTU.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Ls/Mj1hPF.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Ks/nnuhEe.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gU_z/bk4SbD.jpeg?fl=res,400,300,3|shr,,20|jpg,90",27065000
"For sale  family house 415 m², land 657 m²","https://d18-a.sdn.cz/d_18/c_img_gU_y/SKTERN.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Kp/vQ1zVM.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_ML/8F3zbk.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gS_z/rMQEPU.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gQ_z/UgRENc.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/ekZzTd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",34687000
"For sale  family house 359 m², land 540 m²","https://d18-a.sdn.cz/d_18/c_img_gU_z/XZ3j8.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gY_z/uVGkP.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gU_z/vEMj9.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gQ_0/fV2hv.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gZ_0/x6Kjk.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gW_z/cNAkt.jpeg?fl=res,400,300,3|shr,,20|jpg,90",30190000
"For sale  family house 260 m², land 305 m²","https://d18-a.sdn.cz/d_18/c_img_gT_2/A4ZFYk.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gT_2/BKnFYl.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gS_z/3o2FUc.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_ML/k2c1ai.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K8/mUg1a3.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K8/PaF1a4.jpeg?fl=res,400,300,3|shr,,20|jpg,90",26326000
"For sale  family house 173 m², land 322 m²","https://d18-a.sdn.cz/d_18/c_img_gU_z/rwgJnv.mpo?fl=rot,270,0|res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gT_3/8jQJic.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gZ_0/63CJiU.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KG/wDnRws.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gS_0/h59JlU.mpo?fl=rot,270,0|res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KG/iWsRsg.mpo?fl=res,400,300,3|shr,,20|jpg,90",17336000
"For sale  family house 627 m², land 645 m²","https://d18-a.sdn.cz/d_18/c_img_QJ_Jp/V9CITa.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jp/T4NITb.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jj/KwJIk1.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jp/PSfITd.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jp/yi0ITe.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jj/ReiIk3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",36075000
"For sale  villas 423 m², land 469 m²","https://d18-a.sdn.cz/d_18/c_img_QN_KE/IOd23v.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/3EP25p.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gW_y/WkIGIW.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gZ_z/MPxGGc.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/CgR25q.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_ML/Dmo3Ct.jpeg?fl=res,400,300,3|shr,,20|jpg,90",39559000
"For sale  huts 41 m², land 15 m²","https://d18-a.sdn.cz/d_18/c_img_QP_LN/Z2nUZz.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gQ_0/mJrR0g.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/O5tR3X.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gY_z/xqiSAL.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Ls/97GgqN.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Ls/klxgqO.jpeg?fl=res,400,300,3|shr,,20|jpg,90",4136000
"For sale  family house 345 m², land 293 m²","https://d18-a.sdn.cz/d_18/c_img_QL_KC/oHBIGZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gZ_0/TRLDiO.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gW_z/z9sDmQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KC/O1gIGb.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/GGqDkg.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KG/O5DIHD.jpeg?fl=res,400,300,3|shr,,20|jpg,90",19293000
"For sale  family house 333 m², land 360 m²","https://d18-a.sdn.cz/d_18/c_img_QI_Jc/J6zPwy.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_Jz/roHPxe.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Ld/fN3lxa.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jk/Oxyl3r.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jl/O8zl43.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jf/BpSmBS.jpeg?fl=res,400,300,3|shr,,20|jpg,90",26234000
"For sale  family house 277 m², land 821 m²","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/Kol9aY.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/Tds9aZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/OHN9ab.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LH/YGV9fU.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/lDS9p0.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jn/GMs9cy.jpeg?fl=res,400,300,3|shr,,20|jpg,90",28424000
"For sale  family house 560 m², land 157 m²","https://d18-a.sdn.cz/d_18/c_img_QO_LA/XRUgQc.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Ks/AeHgT8.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gS_0/hX9Rwb.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gU_z/uJFR0M.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jw/rFZSyl.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KG/16qgio.jpeg?fl=res,400,300,3|shr,,20|jpg,90",18738000
"For sale  family house 256 m², land 437 m²","https://d18-a.sdn.cz/d_18/c_img_gZ_0/o1xRrd.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jw/YohSxF.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_MN/waMgds.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gY_z/pYUR0S.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KG/q5OghU.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KC/qz3giM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",20820000
"For sale  family house 277 m², land 551 m²","https://d18-a.sdn.cz/d_18/c_img_QR_MN/myWSgI.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_MN/B6CSgJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gW_z/Dx4KEr.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jw/hPvE7T.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_LA/2okSXf.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gT_3/TVZJ77.jpeg?fl=res,400,300,3|shr,,20|jpg,90",24971000
"For sale  villas 399 m², land 597 m²","https://d18-a.sdn.cz/d_18/c_img_gW_z/SfvOYQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gW_z/l1MOYR.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gQ_0/TsNOTN.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gS_0/e3YOXV.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jw/krNNej.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gQ_0/H5wOTO.jpeg?fl=res,400,300,3|shr,,20|jpg,90",37338000
"For sale  family house 395 m², land 870 m²","https://d18-a.sdn.cz/d_18/c_img_gZ_0/DBhLuG.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jq/uzWUxM.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gU_z/q7RL27.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jw/sCZHb0.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gY_z/WQ7L10.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/pKWLxs.jpeg?fl=res,400,300,3|shr,,20|jpg,90",56472000
"For sale  villas 351 m², land 606 m²","https://d18-a.sdn.cz/d_18/c_img_QN_KG/cj5LMX.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gW_z/Se7Fyq.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/dv9FxS.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jw/wYrLDV.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gT_3/0OTFvT.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LM/6PzLIp.jpeg?fl=res,400,300,3|shr,,20|jpg,90",31645000
"For sale  family house 159 m², land 395 m²","https://d18-a.sdn.cz/d_18/c_img_gY_z/yKjJOw.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LN/6k7E9r.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gS_0/rIwJNH.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gQ_0/O6ZJH8.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Ls/NOwRGY.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/iumJJi.jpeg?fl=res,400,300,3|shr,,20|jpg,90",12700000
"For sale  family house 202 m², land 419 m²","https://d18-a.sdn.cz/d_18/c_img_QR_ML/n6qjeE.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K8/bHKjbc.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KA/rf9jm5.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jo/8NXjbI.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KE/BZnjaB.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KE/RECjaC.jpeg?fl=res,400,300,3|shr,,20|jpg,90",19293000
"For sale  huts 24 m², land 327 m²","https://d18-a.sdn.cz/d_18/c_img_QI_Jr/HA1Emk.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KC/JkedwG.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gY_z/09tQKA.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Ls/hhzds6.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Ls/3vQds7.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gV_2/BhuQA3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",4774000
"For sale  huts 22 m², land 291 m²","https://d18-a.sdn.cz/d_18/c_img_QL_KC/xiidwL.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gU_z/IdRQIH.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gY_z/ZhaQKJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gU_z/9oaQII.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_MN/MBbdof.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jr/Ma8Emn.jpeg?fl=res,400,300,3|shr,,20|jpg,90",3386000
"For sale  family house 277 m², land 503 m²","https://d18-a.sdn.cz/d_18/c_img_gZ_0/KjkReo.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gZ_0/OD4Rep.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gY_z/ydfRnb.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gR_0/73VRjp.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gY_z/JUURnc.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gR_0/3ktRjq.jpeg?fl=res,400,300,3|shr,,20|jpg,90",35950000
"For sale  family house 249 m², land 345 m²","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/Z1QBJoY.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_J9/ojNBJw5.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K7/YaVBJqT.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_MK/VYsBJqk.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Ko/SieBJ16.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_MK/xmHBJql.jpeg?fl=res,400,300,3|shr,,20|jpg,90",21778000
"For sale  family house 241 m², land 444 m²","https://d18-a.sdn.cz/d_18/c_img_gZ_0/jH6JfK.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jq/jmJReE.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jq/1ktReF.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/hMHJhZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jw/uKiEH4.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gV_2/nJWJgw.jpeg?fl=res,400,300,3|shr,,20|jpg,90",20806000
"For sale  family house 105 m², land 44 m²","https://d18-a.sdn.cz/d_18/c_img_QL_KA/l8Glkf.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KA/ZYGlkg.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/e0LlRn.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KA/6AVlkh.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K8/dmBlWz.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KA/nv3lki.jpeg?fl=res,400,300,3|shr,,20|jpg,90",11641000
"For sale  family house 391 m², land 588 m²","https://d18-a.sdn.cz/d_18/c_img_QL_KA/yIElkj.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/7LAlRr.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KE/NcmlVP.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/0HllS3.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/XxMlS4.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jo/7TUlZd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",27747000
"For sale  villas 263 m², land 398 m²","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/ZAXlQZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/4nIlPV.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KE/pKElTF.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/OAOlQa.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/eZglQb.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KE/VE6lTG.jpeg?fl=res,400,300,3|shr,,20|jpg,90",27761000
"For sale  villas 190 m², land 376 m²","https://d18-a.sdn.cz/d_18/c_img_QR_ML/PkYlVV.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_ML/ME0lVW.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/o8PlQj.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/CfFlQk.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jt/BGFlnS.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KE/l8slTI.jpeg?fl=res,400,300,3|shr,,20|jpg,90",26373000
"For sale  family house 269 m², land 839 m²","https://d18-a.sdn.cz/d_18/c_img_QK_Jr/6zMiu6.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lm/dPeBaPC.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LG/aBRh8n.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jm/F3AJkE.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K6/yL2bm7.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Km/SjlBxSE.jpeg?fl=res,400,300,3|shr,,20|jpg,90",36089000
"For sale  family house 238 m², land 480 m²","https://d18-a.sdn.cz/d_18/c_img_QJ_Jx/D6LEGn.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Ks/FysfNv.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gU_z/DntRNJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gQ_0/BXRRFY.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KC/BpXfbR.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_LA/o9bfJR.jpeg?fl=res,400,300,3|shr,,20|jpg,90",41502000
"For sale  family house 502 m², land 501 m²","https://d18-a.sdn.cz/d_18/c_img_QK_Jw/j4cLvL.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gY_z/oCcOFC.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gR_0/ICjN8Y.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Ls/RIDZTx.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Ls/6ILZTy.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gU_z/fYLOEd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",47610000
